year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate,sale_date,sale_month
2005,FORD,MUSTANG,GT Premium,Convertible,manual,1zvht85h455245849,nc,39,55423,gray,—,santander consumer,9950,9200,Mon Dec 29 2014 09:30:00 GMT-0800 (PST),2014-12-29,12
2002,FORD,MUSTANG,Deluxe,Convertible,automatic,1fafp44492f169725,fl,26,111822,black,tan,autonation chevrolet south clearwater,2425,2100,Tue Dec 30 2014 12:15:00 GMT-0800 (PST),2014-12-30,12
1999,FORD,MUSTANG,GT,Convertible,,1fafp45xxxf104110,nc,19,74718,yellow,black,westlake financial services,3350,2400,Mon Dec 29 2014 09:00:00 GMT-0800 (PST),2014-12-29,12
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em7e5227160,az,39,56615,black,black,dtg operations inc,12950,13100,Tue Dec 30 2014 11:00:00 GMT-0800 (PST),2014-12-30,12
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em7e5227191,nv,45,59871,red,black,dtg operations inc,12750,13100,Wed Dec 31 2014 12:15:00 GMT-0800 (PST),2014-12-31,12
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em0e5213357,nv,47,61762,red,black,dtg operations inc,12550,12900,Wed Dec 31 2014 12:15:00 GMT-0800 (PST),2014-12-31,12
2014,FORD,MUSTANG,V6,Convertible,,1zvbp8em1e5205901,ca,28,64272,red,gray,dtg operations inc,12950,12500,Tue Dec 30 2014 15:00:00 GMT-0800 (PST),2014-12-30,12
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em8e5227121,nv,4,58687,silver,black,dtg operations inc,12900,13000,Wed Dec 31 2014 12:15:00 GMT-0800 (PST),2014-12-31,12
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em6e5205926,nv,42,59121,black,black,dtg operations inc,12850,13000,Wed Dec 31 2014 12:15:00 GMT-0800 (PST),2014-12-31,12
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em5e5213371,ca,4,61339,gray,black,dtg operations inc,12950,12800,Tue Dec 30 2014 12:30:00 GMT-0800 (PST),2014-12-30,12
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em5e5238318,fl,41,38483,blue,black,ez rent a car inc,15000,15900,Tue Dec 30 2014 09:00:00 GMT-0800 (PST),2014-12-30,12
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em0e5210653,az,46,59101,white,black,dtg operations inc,12950,13900,Tue Dec 30 2014 00:00:00 GMT-0800 (PST),2014-12-30,12
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em0e5210622,az,34,58193,red,black,dtg operations inc,12950,13400,Tue Dec 30 2014 11:00:00 GMT-0800 (PST),2014-12-30,12
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em7e5213310,nv,47,61076,blue,gray,dtg operations inc,12600,13200,Wed Dec 31 2014 12:15:00 GMT-0800 (PST),2014-12-31,12
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em2e5213330,nv,31,62224,silver,black,dtg operations inc,12500,12500,Wed Dec 31 2014 12:15:00 GMT-0800 (PST),2014-12-31,12
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em5e5210647,nv,35,60589,white,black,dtg operations inc,12700,12800,Wed Dec 31 2014 12:15:00 GMT-0800 (PST),2014-12-31,12
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em5e5215668,az,44,56815,silver,black,dtg operations inc,12950,13500,Tue Dec 30 2014 11:00:00 GMT-0800 (PST),2014-12-30,12
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em7d5276390,nv,43,58878,gray,black,dtg operations inc,11700,11900,Wed Dec 31 2014 12:15:00 GMT-0800 (PST),2014-12-31,12
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em7d5216884,nv,27,60382,gray,black,the hertz corporation,11900,11300,Wed Dec 31 2014 12:15:00 GMT-0800 (PST),2014-12-31,12
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em3d5236551,nv,36,60512,burgundy,beige,the hertz corporation,11900,11900,Wed Dec 31 2014 13:45:00 GMT-0800 (PST),2014-12-31,12
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em6d5211322,fl,22,63668,red,black,dtg operations inc,11250,13100,Tue Dec 30 2014 09:30:00 GMT-0800 (PST),2014-12-30,12
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em4d5276430,nv,41,59906,gray,black,dtg operations inc,11650,11700,Wed Dec 31 2014 12:15:00 GMT-0800 (PST),2014-12-31,12
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em9d5276407,nv,42,59638,gray,black,dtg operations inc,11600,11900,Wed Dec 31 2014 13:45:00 GMT-0800 (PST),2014-12-31,12
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em7d5260156,nv,36,62291,red,black,dtg operations inc,11400,12600,Wed Dec 31 2014 12:15:00 GMT-0800 (PST),2014-12-31,12
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em2d5229896,ca,29,63192,red,black,dtg operations inc,11300,10700,Tue Dec 30 2014 15:00:00 GMT-0800 (PST),2014-12-30,12
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em6d5227326,tn,28,63166,red,black,dtg operations inc,11350,12800,Wed Dec 31 2014 10:30:00 GMT-0800 (PST),2014-12-31,12
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em7d5276339,co,27,57094,black,black,dtg operations inc,11900,11300,Wed Dec 31 2014 11:45:00 GMT-0800 (PST),2014-12-31,12
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em4d5245257,nv,26,58958,gray,black,the hertz corporation,11700,10800,Wed Dec 31 2014 12:15:00 GMT-0800 (PST),2014-12-31,12
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em8d5213914,nv,33,59419,gray,beige,the hertz corporation,12000,11900,Wed Dec 31 2014 12:15:00 GMT-0800 (PST),2014-12-31,12
2013,FORD,MUSTANG,V6,Convertible,,1zvbp8emxd5216779,tx,3,65773,blue,—,hertz/tra,11050,8600,Tue Dec 30 2014 11:00:00 GMT-0800 (PST),2014-12-30,12
2012,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em4c5270609,ca,22,57508,black,black,dtg operations inc,10950,8500,Tue Dec 30 2014 15:00:00 GMT-0800 (PST),2014-12-30,12
2012,FORD,MUSTANG,V6,Convertible,,1zvbp8em0c5286516,ca,41,69793,gray,black,the hertz corporation,9425,10500,Tue Dec 30 2014 15:00:00 GMT-0800 (PST),2014-12-30,12
2002,FORD,THUNDERBIRD,Deluxe,Convertible,automatic,1fahp60a52y123619,mo,46,49870,yellow,yellow,chris auffenberg ford inc,13000,14500,Tue Dec 30 2014 11:00:00 GMT-0800 (PST),2014-12-30,12
2000,FORD,MUSTANG,Base,Convertible,automatic,1fafp444xyf101569,nv,2,168450,white,—,titlemax/fort apache-nv16,1200,650,Wed Dec 31 2014 11:00:00 GMT-0800 (PST),2014-12-31,12
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8emxe5231820,tx,1,34505,gray,black,hertz/tra,18500,10374,Tue Dec 30 2014 14:00:00 GMT-0800 (PST),2014-12-30,12
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em5d5229374,ca,2,63045,silver,—,the hertz corporation,11350,11100,Wed Dec 31 2014 12:30:00 GMT-0800 (PST),2014-12-31,12
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em5d5227284,nv,45,69040,blue,gray,dtg operations inc,10800,11400,Wed Dec 31 2014 12:15:00 GMT-0800 (PST),2014-12-31,12
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em7d5239775,nv,39,35085,white,tan,ken garff st. george ford lincoln,14400,13900,Wed Dec 31 2014 11:45:00 GMT-0800 (PST),2014-12-31,12
